school_name	department_name	department_id	score
國立臺灣師範大學	地理學系	2142	1.205435
中山醫學大學	牙醫學系	26022	1.20528
國立臺灣藝術大學	古蹟藝術修護學系	56172	1.202901
國立交通大學	工業工程與管理學系	13222	1.197566
國立臺灣師範大學	教育學系	2012	1.195931
國立成功大學	台灣文學系	4042	1.195512
國立陽明大學	醫學系(公費生)	25152	1.192963
國立臺灣藝術大學	電影學系	56032	1.190732
國立政治大學	公共行政學系	6102	1.184557
國立中央大學	向日葵聯合招生丙組(理學)	16342	1.182316
國立中興大學	農藝學系	3272	1.179828
國立成功大學	機械工程學系	4102	1.173586
國立成功大學	土木工程學系	4142	1.169678
國立成功大學	光電科學與工程學系	4092	1.167939
國立成功大學	資訊工程學系(APCS組)	4412	1.151789
高雄醫學大學	薪火招生D組	7242	1.149938
開南大學	資訊傳播學系	110112	1.148291
國立臺北教育大學	幼兒與家庭教育學系	32042	1.147673
國立臺灣大學	動物科學技術學系	1402	1.140474
長庚大學	醫學系(公費生)	30202	1.129093
國立政治大學	資訊科學系	6402	1.127828
國立成功大學	醫學系(公費生)	4482	1.125722
國立陽明大學	生命科學系暨基因體科學研究所	25092	1.125352
國立臺北教育大學	特殊教育學系(公費生)	32282	1.120647
國立清華大學	竹師教育學院學士班乙組(永續發展教育組)	11112	1.119752
國立政治大學	歐洲語文學系法文組	6342	1.119434
國立政治大學	社會學系	6082	1.11456
國立清華大學	幼兒教育學系	11062	1.10664
國立清華大學	工學院學士班	11322	1.103406
國立高雄大學	土木與環境工程學系環境工程組	101202	1.099787
國立政治大學	斯拉夫語文學系	6302	1.097892
國立中山大學	音樂學系創作與應用組	27282	1.096909
國立臺灣師範大學	教育學院學士班	2102	1.089685
國立成功大學	經濟學系	4362	1.088838
國立臺灣體育運動大學	運動資訊與傳播學系(資訊組)	60042	1.083769
淡江大學	建築學系	14362	1.083403
國立中山大學	西灣南星C組(理)	27232	1.078881
實踐大學	服裝設計學系(臺北校區)	50052	1.078649
國立交通大學	理學院科學學士學位學程(丙組)	13122	1.074655
國立臺北大學	飛鳶組招生	99222	1.070013
實踐大學	音樂學系(臺北校區)	50692	1.066898
國立政治大學	地政學系土地管理組	6122	1.06634
國立成功大學	歷史學系	4032	1.064418
國立清華大學	物理學系光電物理組	11202	1.057741
輔仁大學	廣告傳播學系	20072	1.057492
國立交通大學	理學院科學學士學位學程(乙組)	13112	1.047558
國立中正大學	哲學系	41042	1.047557
國立臺灣師範大學	美術學系西畫組	2372	1.044649
國立成功大學	統計學系	4262	1.042619
國立成功大學	交通管理科學系	4252	1.042555
