school_name,department_name,department_id,score
國立臺灣師範大學,歷史學系,2142,1.991586
國立清華大學,原子科學院學士班,11162,1.981478
長庚大學,物理治療學系,30062,1.978726
國立中央大學,物理學系,16052,1.957087
國立中興大學,資訊管理學系,3062,1.949234
國立成功大學,物理治療學系,4332,1.941713
國立臺灣師範大學,企業管理學系,2302,1.941234
國立臺灣大學,社會工作學系,1212,1.932452
國立臺灣師範大學,資訊工程學系,2222,1.925888
國立交通大學,外國語文學系,13272,1.919715
國立交通大學,理學院科學學士學位學程(乙組),13142,1.919628
國立成功大學,台灣文學系,4042,1.911674
國立清華大學,科技管理學院學士班,11052,1.911583
國立臺灣大學,農藝學系,1342,1.893222
國立政治大學,風險管理與保險學系,6222,1.885915
高雄醫學大學,不分系招生（薪火B組）,7232,1.884973
臺北醫學大學,牙體技術學系,109122,1.881996
國立清華大學,清華學院學士班丙組(不分系招生-創新設計),11302,1.880628
國立中山大學,資訊管理學系,27142,1.880483
國立交通大學,傳播與科技學系,13282,1.880382
亞洲大學,聽力暨語言治療學系,134152,1.879343
長庚大學,醫學生物技術暨檢驗學系,30042,1.875455
國立成功大學,經濟學系,4362,1.873591
國立政治大學,哲學系,6032,1.870298
國立清華大學,外國語文學系,11022,1.8574
國立臺北教育大學,兒童英語教育學系(公費生),32182,1.857347
國立成功大學,工業與資訊管理學系,4242,1.853097
國立交通大學,應用化學系,13192,1.842645
臺北醫學大學,呼吸治療學系,109102,1.842617
國立成功大學,法律學系,4372,1.839507
國立成功大學,數學系,4052,1.837377
國立交通大學,資訊管理與財務金融學系財務金融組,13232,1.832817
高雄醫學大學,不分系招生（薪火C組）,7242,1.829103
國立新竹教育大學,教育心理與諮商學系,37032,1.828677
國立中央大學,大氣科學學系大氣組,16202,1.817642
國立臺灣師範大學,教育心理與輔導學系,2032,1.812125
國立成功大學,統計學系,4272,1.798914
國立政治大學,民族學系,6132,1.78475
國立交通大學,工業工程與管理學系,13262,1.774548
國立臺灣師範大學,健康促進與衛生教育學系,2052,1.773106
淡江大學,建築學系,14352,1.769875
馬偕醫學院,聽力暨語言治療學系語言組,152052,1.76329
國立清華大學,物理學系光電物理組,11102,1.75883
國立成功大學,工程科學系,4172,1.756945
國立成功大學,政治學系,4352,1.740227
國立成功大學,水利及海洋工程學系,4162,1.733369
國立中興大學,國際農企業學士學位學程,3362,1.719775
國立中興大學,植物病理學系,3302,1.700608
國立中正大學,犯罪防治學系,41292,1.692654
國立成功大學,醫學檢驗生物技術學系,4302,1.690518
