year,school_id,department_id,school_name,department_name,category_id,category_name,school_name_abbr,department_name_abbr
105,14,14422,淡江大學,電機工程學系電機通訊組,7,工程、製造及營建,淡江,電機電機通訊
105,14,14412,淡江大學,電機工程學系電機資訊組,7,工程、製造及營建,淡江,電機電機資訊
105,14,14432,淡江大學,電機工程學系電機與系統組,7,工程、製造及營建,淡江,電機電機系統
105,14,14382,淡江大學,資訊工程學系,6,資訊通訊科技,淡江,資工
105,14,14452,淡江大學,航空太空工程學系,7,工程、製造及營建,淡江,航空太空
105,14,14392,淡江大學,機械與機電工程學系光機電整合組,7,工程、製造及營建,淡江,機械機電整合
105,14,14402,淡江大學,機械與機電工程學系精密機械組,7,工程、製造及營建,淡江,機械機電精密
105,14,14362,淡江大學,土木工程學系工程設施組,7,工程、製造及營建,淡江,土木工設
105,14,14372,淡江大學,土木工程學系營建企業組,7,工程、製造及營建,淡江,土木營建
105,14,14442,淡江大學,化學工程與材料工程學系,7,工程、製造及營建,淡江,化工材工
105,14,14462,淡江大學,水資源及環境工程學系水資源工程組,7,工程、製造及營建,淡江,水工水資源
105,14,14472,淡江大學,水資源及環境工程學系環境工程組,7,工程、製造及營建,淡江,水工環工
105,14,14352,淡江大學,建築學系,7,工程、製造及營建,淡江,建築
105,14,14502,淡江大學,國際觀光管理學系全英語學士班(蘭陽校園),10,服務,淡江,國際觀光(蘭陽)
105,14,14242,淡江大學,運輸管理學系,10,服務,淡江,運輸管理
105,17,17522,中國文化大學,教育學系,1,教育,文化,教育
105,17,17602,中國文化大學,體育學系,1,教育,文化,體育
105,17,17592,中國文化大學,美術學系,2,藝術及人文,文化,美術
105,17,17562,中國文化大學,音樂學系,2,藝術及人文,文化,音樂
105,17,17572,中國文化大學,中國音樂學系傳統器樂組,2,藝術及人文,文化,中國音樂傳統器樂
105,17,17582,中國文化大學,中國音樂學系音樂劇場組,2,藝術及人文,文化,中國音樂音樂劇場
105,17,17542,中國文化大學,戲劇學系,2,藝術及人文,文化,戲劇
105,17,17552,中國文化大學,中國戲劇學系,2,藝術及人文,文化,中國戲劇
105,17,17022,中國文化大學,中國文學系中國文學組,2,藝術及人文,文化,中文文學
105,17,17032,中國文化大學,中國文學系文藝創作組,2,藝術及人文,文化,中文文創
105,17,17082,中國文化大學,英國語文學系,2,藝術及人文,文化,英國語文
105,17,17092,中國文化大學,法國語文學系,2,藝術及人文,文化,法國語文學
105,17,17102,中國文化大學,德國語文學系,2,藝術及人文,文化,德國語文
105,17,17052,中國文化大學,日本語文學系,2,藝術及人文,文化,日本語文
105,17,17072,中國文化大學,俄國語文學系,2,藝術及人文,文化,俄文
105,17,17062,中國文化大學,韓國語文學系,2,藝術及人文,文化,韓國語文
105,17,17042,中國文化大學,史學系,2,藝術及人文,文化,史學
105,17,17012,中國文化大學,哲學系,2,藝術及人文,文化,哲學
105,17,17212,中國文化大學,經濟學系,3,社會科學、新聞學及圖書資訊,文化,經濟
105,17,17202,中國文化大學,政治學系,3,社會科學、新聞學及圖書資訊,文化,政治
105,17,17532,中國文化大學,心理輔導學系,3,社會科學、新聞學及圖書資訊,文化,心理輔導
105,17,17142,中國文化大學,地理學系,3,社會科學、新聞學及圖書資訊,文化,地理
105,17,17252,中國文化大學,行政管理學系,4,商業、管理及法律,文化,行政管理
105,17,17232,中國文化大學,勞工關係學系人力資源組,3,社會科學、新聞學及圖書資訊,文化,勞工關係人資
105,17,17222,中國文化大學,勞工關係學系勞資關係組,3,社會科學、新聞學及圖書資訊,文化,勞工關係勞資
105,17,17482,中國文化大學,大眾傳播學系,3,社會科學、新聞學及圖書資訊,文化,大傳
105,17,17472,中國文化大學,資訊傳播學系,3,社會科學、新聞學及圖書資訊,文化,資訊傳播
105,17,17452,中國文化大學,新聞學系,3,社會科學、新聞學及圖書資訊,文化,新聞
105,17,17462,中國文化大學,廣告學系,4,商業、管理及法律,文化,廣告
105,17,17442,中國文化大學,全球商務學士學位學程,4,商業、管理及法律,文化,全球商務
105,17,17392,中國文化大學,會計學系,4,商業、管理及法律,文化,會計
105,17,17382,中國文化大學,國際企業管理學系,4,商業、管理及法律,文化,國企管理
105,17,17372,中國文化大學,國際貿易學系,4,商業、管理及法律,文化,國貿
105,17,17422,中國文化大學,財務金融學系金融行銷組,4,商業、管理及法律,文化,財金行銷
105,17,17432,中國文化大學,財務金融學系財務金融組,4,商業、管理及法律,文化,財金財金
105,17,17182,中國文化大學,法律學系法學組,4,商業、管理及法律,文化,法律法學
105,17,17192,中國文化大學,法律學系財經法律組,4,商業、管理及法律,文化,法律財經法律
105,17,17172,中國文化大學,生命科學系,5,自然科學、數學及統計,文化,生命科學
105,17,17132,中國文化大學,化學系,5,自然科學、數學及統計,文化,化學
105,17,17162,中國文化大學,地質學系,5,自然科學、數學及統計,文化,地質
105,17,17152,中國文化大學,大氣科學系,5,自然科學、數學及統計,文化,大氣
105,17,17112,中國文化大學,應用數學系,5,自然科學、數學及統計,文化,應用數學
105,17,17412,中國文化大學,資訊管理學系,6,資訊通訊科技,文化,資管
105,17,17332,中國文化大學,電機工程學系,7,工程、製造及營建,文化,電機
105,17,17362,中國文化大學,資訊工程學系,6,資訊通訊科技,文化,資工
105,17,17122,中國文化大學,光電物理學系,7,工程、製造及營建,文化,光電物理
105,17,17342,中國文化大學,機械工程學系,7,工程、製造及營建,文化,機械工程學
105,17,17322,中國文化大學,化學工程與材料工程學系,7,工程、製造及營建,文化,化工材工
105,17,17352,中國文化大學,紡織工程學系,7,工程、製造及營建,文化,紡織工程
105,17,17502,中國文化大學,建築及都市設計學系,7,工程、製造及營建,文化,建築都市
105,17,17512,中國文化大學,景觀學系,7,工程、製造及營建,文化,景觀
105,17,17492,中國文化大學,市政暨環境規劃學系,7,工程、製造及營建,文化,市政環境規劃
105,17,17272,中國文化大學,動物科學系,8,農業、林業、漁業及獸醫,文化,動物科學
105,17,17262,中國文化大學,園藝暨生物技術學系,8,農業、林業、漁業及獸醫,文化,園藝生物
105,17,17292,中國文化大學,土地資源學系,5,自然科學、數學及統計,文化,土地資源
105,17,17282,中國文化大學,森林暨自然保育學系,8,農業、林業、漁業及獸醫,文化,森林保育
105,17,17312,中國文化大學,保健營養學系,5,自然科學、數學及統計,文化,保健營養
105,17,17242,中國文化大學,社會福利學系,9,醫藥衛生及社會福利,文化,社會福利
105,17,17402,中國文化大學,觀光事業學系,10,服務,文化,觀光事業
105,17,17612,中國文化大學,技擊運動暨國術學系,10,服務,文化,技擊國術
105,17,17622,中國文化大學,運動與健康促進學系,10,服務,文化,運動健康促進
105,17,17302,中國文化大學,生活應用科學系,10,服務,文化,生活應用
105,15,15202,逢甲大學,中國文學系,2,藝術及人文,逢甲,中文
105,15,15212,逢甲大學,外國語文學系,2,藝術及人文,逢甲,外文
105,15,15132,逢甲大學,經濟學系,3,社會科學、新聞學及圖書資訊,逢甲,經濟
105,15,15112,逢甲大學,合作經濟暨社會事業經營學系,3,社會科學、新聞學及圖書資訊,逢甲,合作經濟
105,15,15072,逢甲大學,會計學系,4,商業、管理及法律,逢甲,會計
105,15,15142,逢甲大學,企業管理學系,4,商業、管理及法律,逢甲,企業管理
105,15,15082,逢甲大學,國際經營與貿易學系,4,商業、管理及法律,逢甲,國際經貿
105,15,15092,逢甲大學,國際經營與貿易學系國際企業管理全英語學士班,4,商業、管理及法律,逢甲,國際經貿國企
105,15,15342,逢甲大學,財務金融學系,4,商業、管理及法律,逢甲,財金
105,15,15362,逢甲大學,財務工程與精算學士學位學程,4,商業、管理及法律,逢甲,財工精算學程
105,15,15352,逢甲大學,風險管理與保險學系,4,商業、管理及法律,逢甲,風險管理保險
105,15,15102,逢甲大學,財稅學系,4,商業、管理及法律,逢甲,財稅
105,15,15152,逢甲大學,行銷學系,4,商業、管理及法律,逢甲,行銷學
105,15,15162,逢甲大學,應用數學系,5,自然科學、數學及統計,逢甲,應用數學
105,15,15122,逢甲大學,統計學系,5,自然科學、數學及統計,逢甲,統計
105,15,15242,逢甲大學,電機工程學系,7,工程、製造及營建,逢甲,電機
105,15,15232,逢甲大學,電子工程學系,7,工程、製造及營建,逢甲,電子
105,15,15192,逢甲大學,光電學系,7,工程、製造及營建,逢甲,光電學
105,15,15222,逢甲大學,資訊工程學系,6,資訊通訊科技,逢甲,資工
105,15,15272,逢甲大學,通訊工程學系,7,工程、製造及營建,逢甲,通訊工程
105,15,15252,逢甲大學,自動控制工程學系,7,工程、製造及營建,逢甲,自動控制工程
105,15,15262,逢甲大學,資訊電機學院不分系榮譽班,7,工程、製造及營建,逢甲,資訊電機不分系
105,15,15052,逢甲大學,航太與系統工程學系,7,工程、製造及營建,逢甲,航太系統
105,15,15012,逢甲大學,機械與電腦輔助工程學系,7,工程、製造及營建,逢甲,機械電腦
105,15,15062,逢甲大學,精密系統設計學士學位學程,7,工程、製造及營建,逢甲,精密系統學程
105,15,15282,逢甲大學,土木工程學系,7,工程、製造及營建,逢甲,土木
105,15,15042,逢甲大學,化學工程學系,7,工程、製造及營建,逢甲,化工
105,15,15172,逢甲大學,材料科學與工程學系,7,工程、製造及營建,逢甲,材料
105,15,15032,逢甲大學,工業工程與系統管理學系,7,工程、製造及營建,逢甲,工工系統
105,15,15022,逢甲大學,纖維與複合材料學系,7,工程、製造及營建,逢甲,纖維複合材料
105,15,15182,逢甲大學,環境工程與科學學系,7,工程、製造及營建,逢甲,環境工程科學
105,15,15292,逢甲大學,水利工程與資源保育學系,7,工程、製造及營建,逢甲,水利資源保育
105,15,15372,逢甲大學,建築專業學院學士班,7,工程、製造及營建,逢甲,建築學士班
105,15,15332,逢甲大學,土地管理學系,4,商業、管理及法律,逢甲,土地管理
105,15,15312,逢甲大學,都市計畫與空間資訊學系空間資訊組,7,工程、製造及營建,逢甲,都市空間資訊空間
105,15,15302,逢甲大學,都市計畫與空間資訊學系都市計畫組,7,工程、製造及營建,逢甲,都市空間資訊都市
105,15,15322,逢甲大學,運輸科技與管理學系,7,工程、製造及營建,逢甲,運輸科技管理
105,18,18112,靜宜大學,台灣文學系,2,藝術及人文,靜宜,台文
105,18,18122,靜宜大學,台灣文學系-類繁星,2,藝術及人文,靜宜,台文繁星
105,18,18072,靜宜大學,中國文學系,2,藝術及人文,靜宜,中文
105,18,18082,靜宜大學,中國文學系-類繁星,2,藝術及人文,靜宜,中文繁星
105,18,18012,靜宜大學,英國語文學系,2,藝術及人文,靜宜,英國語文
105,18,18022,靜宜大學,英國語文學系-類繁星,2,藝術及人文,靜宜,英國語文繁星
105,18,18032,靜宜大學,西班牙語文學系,2,藝術及人文,靜宜,西班牙語文
105,18,18042,靜宜大學,西班牙語文學系-類繁星,2,藝術及人文,靜宜,西班牙語文繁星
105,18,18052,靜宜大學,日本語文學系,2,藝術及人文,靜宜,日本語文
105,18,18062,靜宜大學,日本語文學系-類繁星,2,藝術及人文,靜宜,日本語文繁星
105,18,18612,靜宜大學,寰宇外語教育學士學位學程,2,藝術及人文,靜宜,寰外教育學程
105,18,18622,靜宜大學,寰宇外語教育學士學位學程-類繁星,2,藝術及人文,靜宜,寰外教育學程繁星
105,18,18172,靜宜大學,大眾傳播學系,3,社會科學、新聞學及圖書資訊,靜宜,大傳
105,18,18182,靜宜大學,大眾傳播學系-類繁星,3,社會科學、新聞學及圖書資訊,靜宜,大傳繁星
105,18,18572,靜宜大學,資訊傳播工程學系(遊戲設計組),3,社會科學、新聞學及圖書資訊,靜宜,資訊傳播(遊戲)
105,18,18582,靜宜大學,資訊傳播工程學系(互動藝術組),3,社會科學、新聞學及圖書資訊,靜宜,資訊傳播(互動藝術)
105,18,18592,靜宜大學,資訊傳播工程學系-類繁星,3,社會科學、新聞學及圖書資訊,靜宜,資訊傳播繁星
105,18,18602,靜宜大學,寰宇管理學士學位學程,4,商業、管理及法律,靜宜,寰管學程
105,18,18432,靜宜大學,會計學系,4,商業、管理及法律,靜宜,會計
105,18,18442,靜宜大學,會計學系-類繁星,4,商業、管理及法律,靜宜,會計繁星
105,18,18352,靜宜大學,企業管理學系(行銷運籌與創新管理組),4,商業、管理及法律,靜宜,企管(行銷運籌)
105,18,18362,靜宜大學,企業管理學系(行銷運籌與創新管理組)-類繁星,4,商業、管理及法律,靜宜,企管(行銷運籌)-類繁星
105,18,18372,靜宜大學,企業管理學系(人力資源與創意管理組),4,商業、管理及法律,靜宜,企管(人力資源)
105,18,18382,靜宜大學,企業管理學系(人力資源與創意管理組)-類繁星,4,商業、管理及法律,靜宜,企管(人力資源)-類繁星
105,18,18392,靜宜大學,企業管理學系(事業經營與創業管理組),4,商業、管理及法律,靜宜,企管(事業經營)
105,18,18402,靜宜大學,企業管理學系(事業經營與創業管理組)-類繁星,4,商業、管理及法律,靜宜,企管(事業經營)-類繁星
105,18,18412,靜宜大學,國際企業學系,4,商業、管理及法律,靜宜,國企
105,18,18422,靜宜大學,國際企業學系-類繁星,4,商業、管理及法律,靜宜,國企繁星
105,18,18472,靜宜大學,財務金融學系,4,商業、管理及法律,靜宜,財金
105,18,18482,靜宜大學,財務金融學系-類繁星,4,商業、管理及法律,靜宜,財金繁星
105,18,18132,靜宜大學,法律學系,4,商業、管理及法律,靜宜,法律
105,18,18142,靜宜大學,法律學系-類繁星,4,商業、管理及法律,靜宜,法律繁星
105,18,18152,靜宜大學,生態人文學系,5,自然科學、數學及統計,靜宜,生態人文
105,18,18162,靜宜大學,生態人文學系-類繁星,5,自然科學、數學及統計,靜宜,生態人文繁星
105,18,18232,靜宜大學,應用化學系(綠色能源組),5,自然科學、數學及統計,靜宜,應用化學(綠色能源)
105,18,18242,靜宜大學,應用化學系(應用化學組),5,自然科學、數學及統計,靜宜,應用化學(應用化學)
105,18,18252,靜宜大學,應用化學系-類繁星,5,自然科學、數學及統計,靜宜,應用化學繁星
105,18,18322,靜宜大學,統計資訊學系(工業工程統計組),5,自然科學、數學及統計,靜宜,統計資訊(工工統計)
105,18,18332,靜宜大學,統計資訊學系(巨量資料暨商業智慧組),5,自然科學、數學及統計,靜宜,統計資訊(巨量資料商業智慧)
105,18,18342,靜宜大學,統計資訊學系-類繁星,5,自然科學、數學及統計,靜宜,統計資訊繁星
105,18,18192,靜宜大學,財務與計算數學系計算數學組,5,自然科學、數學及統計,靜宜,財務數學計算
105,18,18202,靜宜大學,財務與計算數學系計算數學組-類繁星,5,自然科學、數學及統計,靜宜,財務數學計算繁星
105,18,18212,靜宜大學,財務與計算數學系財務工程組,5,自然科學、數學及統計,靜宜,財務數學財工
105,18,18222,靜宜大學,財務與計算數學系財務工程組-類繁星,5,自然科學、數學及統計,靜宜,財務數學財工繁星
105,18,18492,靜宜大學,資訊管理學系(應用軟體開發組),6,資訊通訊科技,靜宜,資管(應用軟體開發)
105,18,18502,靜宜大學,資訊管理學系(行動與雲端商務組),6,資訊通訊科技,靜宜,資管理(行動與雲端商務)
105,18,18512,靜宜大學,資訊管理學系(商業智慧組),6,資訊通訊科技,靜宜,資管(商業智慧)
105,18,18522,靜宜大學,資訊管理學系-類繁星,6,資訊通訊科技,靜宜,資管繁星
105,18,18532,靜宜大學,資訊工程學系(智慧電子與數位系統設計組),7,工程、製造及營建,靜宜,資工程(智慧電子)
105,18,18542,靜宜大學,資訊工程學系(智慧電子與數位系統設計組)類繁星,7,工程、製造及營建,靜宜,資工(智慧電子)類繁星
105,18,18552,靜宜大學,資訊工程學系(網路技術與雲端運算組),7,工程、製造及營建,靜宜,資工(網路雲端)
105,18,18562,靜宜大學,資訊工程學系(網路技術與雲端運算組)-類繁星,7,工程、製造及營建,靜宜,資工(網路雲端)-類繁星
105,18,18282,靜宜大學,食品營養學系食品與生物技術組,5,自然科學、數學及統計,靜宜,食品營養生技
105,18,18292,靜宜大學,食品營養學系食品與生物技術組-類繁星,5,自然科學、數學及統計,靜宜,食品營養生技繁星
105,18,18262,靜宜大學,食品營養學系營養與保健組,5,自然科學、數學及統計,靜宜,食品營養保健
105,18,18272,靜宜大學,食品營養學系營養與保健組-類繁星,5,自然科學、數學及統計,靜宜,食品營養保健繁星
105,18,18092,靜宜大學,社會工作與兒童少年福利學系,9,醫藥衛生及社會福利,靜宜,社工兒少福利
105,18,18102,靜宜大學,社會工作與兒童少年福利學系-類繁星,9,醫藥衛生及社會福利,靜宜,社工兒少福利繁星
105,18,18452,靜宜大學,觀光事業學系,10,服務,靜宜,觀光事業
105,18,18462,靜宜大學,觀光事業學系-類繁星,10,服務,靜宜,觀光事業繁星
105,18,18302,靜宜大學,化粧品科學系,9,醫藥衛生及社會福利,靜宜,化粧品
105,18,18312,靜宜大學,化粧品科學系-類繁星,9,醫藥衛生及社會福利,靜宜,化粧品繁星
105,30,30192,長庚大學,工業設計學系產品設計組,2,藝術及人文,靜宜,工設產品設計
105,30,30182,長庚大學,工業設計學系媒體與傳達設計組,2,藝術及人文,靜宜,工設媒體傳達設計
105,30,30172,長庚大學,工商管理學系,4,商業、管理及法律,長庚,工商管理
105,30,30162,長庚大學,醫務管理學系,4,商業、管理及法律,長庚,醫務管理
105,30,30082,長庚大學,生物醫學系,5,自然科學、數學及統計,長庚,生醫
105,30,30202,長庚大學,資訊管理學系,6,資訊通訊科技,長庚,資管
105,30,30102,長庚大學,電機工程學系系統與晶片設計組,7,工程、製造及營建,長庚,電機系統晶片
105,30,30112,長庚大學,電機工程學系通訊組,7,工程、製造及營建,長庚,電機通訊
105,30,30142,長庚大學,電子工程學系,7,工程、製造及營建,長庚,電子工程
105,30,30152,長庚大學,資訊工程學系,6,資訊通訊科技,長庚,資工
105,30,30122,長庚大學,機械工程學系,7,工程、製造及營建,長庚,機械工程學
105,30,30132,長庚大學,化工與材料工程學系,7,工程、製造及營建,長庚,化工材料工程
105,30,30012,長庚大學,醫學系,9,醫藥衛生及社會福利,長庚,醫學
105,30,30222,長庚大學,醫學系(公費生),9,醫藥衛生及社會福利,長庚,醫學(公費)
105,30,30022,長庚大學,中醫學系,9,醫藥衛生及社會福利,長庚,中醫
105,30,30062,長庚大學,物理治療學系,9,醫藥衛生及社會福利,長庚,物理治療
105,30,30072,長庚大學,職能治療學系,9,醫藥衛生及社會福利,長庚,職能治療
105,30,30032,長庚大學,護理學系,9,醫藥衛生及社會福利,長庚,護理學
105,30,30212,長庚大學,護理學系(公費生),9,醫藥衛生及社會福利,長庚,護理學(公費)
105,30,30092,長庚大學,呼吸治療學系,9,醫藥衛生及社會福利,長庚,呼吸治療
105,30,30042,長庚大學,醫學生物技術暨檢驗學系,9,醫藥衛生及社會福利,長庚,醫學生技暨檢驗
105,30,30052,長庚大學,醫學影像暨放射科學系,9,醫藥衛生及社會福利,長庚,醫學放射
105,40,40232,元智大學,藝術與設計學系,2,藝術及人文,元智,藝術設計
105,40,40072,元智大學,中國語文學系,2,藝術及人文,元智,中語文
105,40,40062,元智大學,應用外語學系,2,藝術及人文,元智,應用外語
105,40,40082,元智大學,社會暨政策科學學系,3,社會科學、新聞學及圖書資訊,元智,社會政策科學
105,40,40102,元智大學,資訊傳播學系科技組,6,資訊通訊科技,元智,資訊傳播科技
105,40,40092,元智大學,資訊傳播學系設計組,6,資訊通訊科技,元智,資訊傳播設計
105,40,40012,元智大學,管理學院學士班(主修：企業管理),4,商業、管理及法律,元智,管理學士(企管)
105,40,40022,元智大學,管理學院學士班(主修：財務金融),4,商業、管理及法律,元智,管理學士(財金)
105,40,40032,元智大學,管理學院學士班(主修：國際企業),4,商業、管理及法律,元智,管理學士(國企)
105,40,40042,元智大學,管理學院學士班(主修：會計),4,商業、管理及法律,元智,管理學士(會計)
105,40,40052,元智大學,管理學院學士班(英語專班),4,商業、管理及法律,元智,管理學士(英語)
105,40,40112,元智大學,資訊管理學系,6,資訊通訊科技,元智,資管
105,40,40162,元智大學,電機工程學系,7,工程、製造及營建,元智,電機
105,40,40222,元智大學,光電工程學系,7,工程、製造及營建,元智,光電
105,40,40122,元智大學,資訊工程學系,7,工程、製造及營建,元智,資工
105,40,40172,元智大學,通訊工程學系(電機通訊組),7,工程、製造及營建,元智,通訊(電機)
105,40,40182,元智大學,通訊工程學系(電子電路組),7,工程、製造及營建,元智,通訊(電子電路)
105,40,40192,元智大學,通訊工程學系(電子資通組),7,工程、製造及營建,元智,通訊(電子資通)
105,40,40202,元智大學,通訊工程學系(行動通訊組),7,工程、製造及營建,元智,通訊(行動通訊)
105,40,40212,元智大學,通訊工程學系(系統晶片設計組),7,工程、製造及營建,元智,通訊(系統晶片設計)
105,40,40132,元智大學,機械工程學系,7,工程、製造及營建,元智,機械
105,40,40142,元智大學,化學工程與材料科學學系,7,工程、製造及營建,元智,化工材科
105,40,40152,元智大學,工業工程與管理學系,7,工程、製造及營建,元智,工工
105,43,43212,中華大學,外國語文學系,2,藝術及人文,中華,外文
105,43,43222,中華大學,應用日語學系商務組,2,藝術及人文,中華,應用日語商務
105,43,43232,中華大學,應用日語學系語文組,2,藝術及人文,中華,應用日語語文
105,43,43242,中華大學,應用日語學系觀光組,2,藝術及人文,中華,應用日語觀光
105,43,43192,中華大學,工業產品設計學系工業設計組,2,藝術及人文,中華,工設工設
105,43,43202,中華大學,工業產品設計學系創意生活設計組,2,藝術及人文,中華,工設創設
105,43,43252,中華大學,行政管理學系,4,商業、管理及法律,中華,行政管理
105,43,43072,中華大學,企業管理學系企業管理組,4,商業、管理及法律,中華,企管企管
105,43,43082,中華大學,企業管理學系行銷管理組,4,商業、管理及法律,中華,企管行銷
105,43,43102,中華大學,國際企業學系,4,商業、管理及法律,中華,國企
105,43,43092,中華大學,財務管理學系,4,商業、管理及法律,中華,財務管理
105,43,43122,中華大學,科技管理學系,4,商業、管理及法律,中華,科管
105,43,43062,中華大學,工業管理學系,7,工程、製造及營建,中華,工管
105,43,43172,中華大學,營建管理學系,4,商業、管理及法律,中華,營建管理
105,43,43302,中華大學,生物資訊學系,5,自然科學、數學及統計,中華,生物資訊
105,43,43332,中華大學,資訊管理學系手機軟體設計組,6,資訊通訊科技,中華,資管手機軟體
105,43,43342,中華大學,資訊管理學系巨量資料應用組,6,資訊通訊科技,中華,資管巨量資料
105,43,43312,中華大學,資訊管理學系資訊系統設計組,6,資訊通訊科技,中華,資管資訊系統
105,43,43322,中華大學,資訊管理學系資訊管理應用組,6,資訊通訊科技,中華,資管資管應用
105,43,43012,中華大學,電機工程學系,7,工程、製造及營建,中華,電機
105,43,43042,中華大學,電子工程學系,7,工程、製造及營建,中華,電子工程
105,43,43272,中華大學,資訊工程學系軟體工程及設計組,7,工程、製造及營建,中華,資工軟工設計
105,43,43292,中華大學,資訊工程學系雲端物聯網組,7,工程、製造及營建,中華,資工雲端物聯網
105,43,43262,中華大學,資訊工程學系資訊工程組,7,工程、製造及營建,中華,資工資工
105,43,43282,中華大學,資訊工程學系資訊應用組,7,工程、製造及營建,中華,資工資應
105,43,43022,中華大學,機械工程學系精密機械組,7,工程、製造及營建,中華,機械精密
105,43,43032,中華大學,機械工程學系智慧自動化組,7,工程、製造及營建,中華,機械智慧
105,43,43052,中華大學,光機電與材料學士學位學程,7,工程、製造及營建,中華,光機電材料
105,43,43182,中華大學,土木工程學系,7,工程、製造及營建,中華,土木
105,43,43152,中華大學,建築與都市計畫學系建築科技組,7,工程、製造及營建,中華,建築都市建築科技
105,43,43132,中華大學,建築與都市計畫學系建築設計組,7,工程、製造及營建,中華,建築都市建築設計
105,43,43142,中華大學,建築與都市計畫學系環境規劃與管理組,7,工程、製造及營建,中華,建築都市環管
105,43,43162,中華大學,景觀建築學系,7,工程、製造及營建,中華,景觀建築
105,43,43352,中華大學,餐旅管理學系,10,服務,中華,餐旅管理
105,43,43362,中華大學,休閒遊憩規劃與管理學系,10,服務,中華,休閒遊憩規劃
105,43,43372,中華大學,觀光與會展學系,10,服務,中華,觀光會展
105,43,43112,中華大學,運輸科技與物流管理學系,10,服務,中華,運輸科技物流
105,42,42652,大葉大學,造形藝術學系(工藝文創組),2,藝術及人文,大葉,造形藝術(工藝)
105,42,42662,大葉大學,造形藝術學系(藝術創作組),2,藝術及人文,大葉,造形藝術(藝術)
105,42,42232,大葉大學,英語學系,2,藝術及人文,大葉,英語
105,42,42192,大葉大學,應用日語學系,2,藝術及人文,大葉,應用日語
105,42,42242,大葉大學,文創產業國際人才學士學位學程,2,藝術及人文,大葉,文創人才學程
105,42,42672,大葉大學,視覺傳達設計學系(視覺設計組),2,藝術及人文,大葉,視覺傳達(設計)
105,42,42682,大葉大學,視覺傳達設計學系(動態媒體組),2,藝術及人文,大葉,視覺傳達(媒體)
105,42,42612,大葉大學,工業設計學系,2,藝術及人文,大葉,工設
105,42,42102,大葉大學,綠色產品設計學士學位學程(能源科技組),2,藝術及人文,大葉,綠產(能源科技)
105,42,42112,大葉大學,綠色產品設計學士學位學程(工業設計組),2,藝術及人文,大葉,綠產(工業設計)
105,42,42632,大葉大學,空間設計學系室內設計組,2,藝術及人文,大葉,空間設計室內設計
105,42,42642,大葉大學,空間設計學系建築組,2,藝術及人文,大葉,空間設計建築
105,42,42202,大葉大學,歐洲文化與旅遊學士學位學程(德語組),2,藝術及人文,大葉,歐洲旅遊學程(德語)
105,42,42212,大葉大學,歐洲文化與旅遊學士學位學程(法語組),2,藝術及人文,大葉,歐洲旅遊學程(法語)
105,42,42222,大葉大學,歐洲文化與旅遊學士學位學程(西班牙語組),2,藝術及人文,大葉,歐洲旅遊學程(西班牙)
105,42,42622,大葉大學,傳播藝術學士學位學程,3,社會科學、新聞學及圖書資訊,大葉,傳播藝術
105,42,42352,大葉大學,會計資訊學系(會計管理組),4,商業、管理及法律,大葉,會計資訊(會計)
105,42,42362,大葉大學,會計資訊學系(投資理財組）,4,商業、管理及法律,大葉,會計資訊(投資）
105,42,42422,大葉大學,企業管理學系(經營管理組),4,商業、管理及法律,大葉,企管(經營管理)
105,42,42432,大葉大學,企業管理學系(行銷流通組),4,商業、管理及法律,大葉,企管(行銷流通)
105,42,42392,大葉大學,國際企業管理學系(貿易經營組),4,商業、管理及法律,大葉,國企(貿經)
105,42,42402,大葉大學,國際企業管理學系(行銷創意組),4,商業、管理及法律,大葉,國企(行銷創意)
105,42,42332,大葉大學,財務金融學系,4,商業、管理及法律,大葉,財金
105,42,42342,大葉大學,財務金融學系(銀行專業組),4,商業、管理及法律,大葉,財金(銀行)
105,42,42372,大葉大學,人力資源暨公共關係學系(人力資源管理組),4,商業、管理及法律,大葉,人資公關(人資)
105,42,42382,大葉大學,人力資源暨公共關係學系(公關行銷組),4,商業、管理及法律,大葉,人資公關(公行)
105,42,42252,大葉大學,生物產業科技學系(食品生技組),5,自然科學、數學及統計,大葉,生物產業(食品)
105,42,42262,大葉大學,生物產業科技學系(工廠實務與管理組),5,自然科學、數學及統計,大葉,生物產業(工廠實務管理)
105,42,42292,大葉大學,生物資源學系(生態旅遊與生物多樣性組),5,自然科學、數學及統計,大葉,生物資源(生態旅遊)
105,42,42302,大葉大學,生物資源學系(微生物應用開發組),5,自然科學、數學及統計,大葉,生物資源(微生物)
105,42,42272,大葉大學,分子生物科技學系(生物醫藥組),5,自然科學、數學及統計,大葉,分子科技(生醫)
105,42,42282,大葉大學,分子生物科技學系(醫藥檢驗與管理組),5,自然科學、數學及統計,大葉,分子科技(醫檢)
105,42,42412,大葉大學,資訊管理學系,6,資訊通訊科技,大葉,資管
105,42,42182,大葉大學,多媒體數位內容學位學程,2,藝術及人文,大葉,多媒體數位
105,42,42012,大葉大學,電機工程學系,7,工程、製造及營建,大葉,電機
105,42,42022,大葉大學,電機工程學系(產學合作組),7,工程、製造及營建,大葉,電機(產學)
105,42,42122,大葉大學,資訊工程學系,6,資訊通訊科技,大葉,資工
105,42,42132,大葉大學,資訊工程學系(產學合作組),6,資訊通訊科技,大葉,資工(產學)
105,42,42032,大葉大學,機械與自動化工程學系(車輛科技與綠色能源組),7,工程、製造及營建,大葉,機械自動(車輛)
